id,date,email,vehicle_id,operation_type,is_booked
3785,2021-09-18,email517@domain.com,1768,forced,1
1662,2022-05-11,email10815@domain.es,2315,default,0
8964,2022-01-31,email15041@domain.uk,1400,default,0
7364,2021-08-24,email12009@domain.it,6757,default,0
5960,2022-04-26,email5040@domain.uk,5429,automatic,0
3563,2022-01-20,email2575@domain.uk,7699,automatic,0
748,2021-10-29,email12987@domain.com,1685,default,0
2783,2022-04-25,email9422@domain.es,8340,default,0
2559,2022-01-14,email87@domain.it,8157,forced,0
6772,2022-06-07,email11631@domain.it,3597,automatic,0
2377,2022-06-13,email1523@domain.uk,5710,default,0
6385,2022-04-08,email2432@domain.es,3113,default,0
7265,2022-01-13,email14147@domain.com,862,default,0
7304,2021-09-16,email19282@domain.it,2016,default,0
2820,2021-11-24,email9322@domain.com,7569,default,0
2672,2022-05-17,email8051@domain.com,41,automatic,1
5145,2022-05-11,email15037@domain.it,5832,default,0
8605,2021-08-12,email355@domain.com,1691,default,1
7127,2021-10-25,email22285@domain.es,3252,automatic,1
9445,2022-02-10,email4278@domain.it,6667,automatic,0
9289,2022-06-06,email19089@domain.it,919,default,0
5919,2022-06-06,email35332@domain.es,6019,default,0
4401,2021-08-22,email886@domain.com,2346,default,0
8793,2022-04-06,email10027@domain.uk,8634,default,0
2614,2022-01-28,email5405@domain.com,819,automatic,0
3904,2022-03-08,email16464@domain.it,1389,default,0
5030,2021-09-26,email18124@domain.com,6506,default,0
3605,2021-10-27,email12620@domain.it,3423,default,0
9790,2021-09-05,email1275@domain.it,7017,default,0
412,2022-04-04,email24780@domain.it,4549,automatic,0
3999,2022-05-12,email378@domain.it,1438,default,0
1198,2021-11-16,email16462@domain.it,4418,default,0
582,2022-01-10,email10046@domain.it,6697,default,0
796,2022-06-18,email35283@domain.com,35,default,0
7012,2021-08-08,email8938@domain.com,6739,default,0
9876,2022-05-19,email7454@domain.com,6401,default,0
1522,2021-12-29,email15715@domain.it,5114,default,0
9914,2022-05-17,email63554@domain.com,595,default,1
8469,2022-05-15,email5265@domain.com,3212,forced,0
1699,2021-12-07,email2478@domain.es,1741,forced,0
4547,2022-03-14,email2132@domain.uk,1971,default,0
1335,2021-10-21,email7002@domain.it,1825,automatic,1
1860,2021-10-28,email6519@domain.uk,994,default,0
2806,2022-03-08,email28691@domain.it,4794,default,0
1029,2022-02-07,email5580@domain.com,3717,default,0
8782,2022-02-05,email13882@domain.it,8072,default,0
6987,2022-06-30,email40091@domain.it,5420,default,0
1573,2021-10-26,email23364@domain.it,3573,default,0
9710,2021-11-03,email1213@domain.it,2106,default,0
7631,2021-11-19,email1040@domain.com,6159,forced,0
2208,2021-08-13,email6154@domain.it,4141,default,0
4004,2022-05-27,email6205@domain.com,8272,default,0
4144,2022-04-06,email7198@domain.es,5269,default,0
5471,2022-04-18,email7319@domain.es,1731,default,0
638,2022-01-10,email13292@domain.it,7151,default,0
7586,2021-09-04,email8669@domain.it,7886,automatic,0
6447,2022-04-04,email2535@domain.com,969,automatic,0
3436,2022-04-06,email7713@domain.es,7603,automatic,0
3282,2021-09-09,email5828@domain.uk,1453,default,1
1461,2022-04-16,email26350@domain.it,4619,default,0
2098,2022-04-03,email5852@domain.it,1714,default,0
5024,2021-09-11,email6229@domain.uk,1518,default,0
9975,2021-10-02,email4820@domain.com,5789,default,0
3370,2021-09-15,email9882@domain.it,1629,default,1
7067,2022-01-18,email14095@domain.com,6513,automatic,0
1973,2021-09-02,email21488@domain.com,4765,default,0
7302,2021-11-12,email24543@domain.it,6950,default,0
1605,2021-09-30,email13178@domain.it,966,default,0
2376,2021-11-25,email11294@domain.it,8158,default,0
9309,2021-12-20,email3463@domain.es,6616,default,0
2751,2021-11-21,email3041@domain.com,7917,default,0
5141,2021-08-04,email5334@domain.es,6732,default,0
3882,2022-04-05,email1328@domain.it,1852,default,0
1227,2021-11-20,email28244@domain.com,4048,default,0
8896,2021-11-11,email29685@domain.com,1559,default,0
8967,2022-01-17,email170@domain.com,1817,default,1
3136,2022-02-09,email4166@domain.com,3863,default,0
8147,2022-04-14,email8043@domain.com,7955,automatic,0
5714,2021-10-15,email6232@domain.com,6900,automatic,0
587,2021-12-16,email5296@domain.com,1349,default,0
4088,2021-10-09,email26126@domain.com,7343,automatic,0
8535,2022-02-28,email5427@domain.com,2796,default,1
8020,2022-02-23,email4072@domain.uk,3779,default,0
1823,2022-01-23,email19740@domain.com,1139,default,0
9373,2022-05-31,email4599@domain.uk,8,default,0
699,2022-01-05,email24656@domain.com,5455,automatic,0
8163,2021-11-28,email1198@domain.it,5920,default,0
387,2022-02-11,email1124@domain.es,4524,forced,0
394,2021-08-23,email16998@domain.com,7907,automatic,1
2688,2022-04-05,email5311@domain.com,1540,default,0
4576,2021-10-08,email9906@domain.it,3357,default,0
7820,2021-08-06,email30007@domain.it,4817,default,0
2032,2021-07-25,email9456@domain.uk,4512,default,0
1837,2022-03-18,email12223@domain.uk,946,automatic,0
1555,2022-06-10,email15216@domain.com,8025,default,0
276,2022-01-21,email10535@domain.it,5384,default,0
7185,2021-11-12,email39341@domain.it,6519,default,1
7231,2021-09-23,email22772@domain.uk,4232,automatic,0
8369,2021-12-04,email5690@domain.it,685,default,0
6437,2021-08-19,email3710@domain.uk,7977,default,0
1800,2021-07-05,email371@domain.it,2307,default,0
7743,2022-01-20,email15730@domain.it,1410,default,0
4970,2022-04-22,email18081@domain.com,3191,automatic,0
362,2022-05-15,email3744@domain.com,3585,default,0
2687,2022-04-05,email8373@domain.com,1540,default,0
128,2021-08-02,email27275@domain.com,2742,default,0
5708,2022-03-06,email12984@domain.uk,2932,default,1
4185,2022-05-28,email25335@domain.it,4906,default,0
2432,2022-03-09,email17997@domain.it,1774,default,0
9892,2021-10-12,email6817@domain.uk,2181,default,0
83,2022-05-26,email29851@domain.it,161,default,0
1395,2021-09-29,email29677@domain.com,6391,forced,0
7479,2022-03-02,email20443@domain.com,3486,default,0
7628,2022-02-07,email4360@domain.com,5,default,1
9104,2022-06-09,email10942@domain.uk,299,forced,0
8516,2021-11-02,email5317@domain.com,5587,default,0
8954,2021-09-25,email63665@domain.com,5422,default,0
4972,2022-04-08,email742@domain.it,4630,default,0
752,2021-11-25,email22910@domain.com,817,default,0
5326,2021-08-24,email4365@domain.it,2333,default,0
9366,2021-10-15,email3081@domain.com,4168,default,0
5974,2022-06-24,email1731@domain.es,4259,forced,0
7443,2021-10-25,email16784@domain.it,1709,default,0
5830,2021-09-03,email14420@domain.com,5865,default,0
6636,2021-12-02,email5371@domain.it,1369,automatic,0
1375,2021-08-23,email7353@domain.com,6036,default,0
1247,2021-11-25,email4238@domain.com,6720,default,0
7069,2021-08-18,email41720@domain.it,7828,automatic,0
2024,2021-12-19,email5595@domain.com,6749,default,0
2042,2021-07-27,email17569@domain.com,7363,default,0
8958,2021-09-02,email2083@domain.es,7960,default,0
462,2021-08-23,email6449@domain.com,1399,default,0
8934,2022-06-06,email33147@domain.it,2852,default,0
5718,2021-09-22,email5421@domain.com,3959,default,0
3838,2021-09-30,email13298@domain.it,37,default,0
7599,2021-11-20,email23257@domain.uk,5728,default,0
7848,2022-02-16,email11718@domain.uk,6580,default,0
4620,2021-07-10,email175@domain.uk,6478,default,0
7525,2022-03-08,email1396@domain.it,5687,default,0
3268,2022-05-08,email2286@domain.com,6418,automatic,0
8104,2021-08-06,email42492@domain.it,4475,forced,0
9248,2022-01-25,email7639@domain.com,2489,default,0
1812,2022-01-07,email13605@domain.com,7019,automatic,0
9365,2022-04-06,email6278@domain.com,7687,default,0
1541,2021-12-03,email453@domain.it,5809,default,0
5643,2021-10-11,email4474@domain.it,8061,automatic,0
2747,2022-04-09,email4585@domain.com,6708,default,1
8919,2021-07-26,email13468@domain.com,4487,default,0
8973,2022-05-18,email12254@domain.com,5981,default,0
9769,2022-06-21,email10899@domain.com,3245,automatic,1
5008,2021-11-11,email1840@domain.it,2051,default,0
6872,2021-07-02,email9903@domain.es,5702,default,1
5006,2021-11-23,email10213@domain.com,3883,default,0
2039,2022-04-08,email8801@domain.com,426,default,0
4377,2021-11-24,email4788@domain.es,1259,forced,0
5367,2021-10-26,email23229@domain.it,8090,default,0
626,2021-08-26,email31455@domain.it,875,default,0
7047,2022-04-03,email2578@domain.com,8467,default,0
7276,2021-09-12,email4476@domain.com,7932,default,0
9302,2021-09-08,email1918@domain.it,1581,default,1
17,2021-07-23,email21554@domain.it,4874,default,0
2213,2022-01-24,email7420@domain.com,8225,forced,0
3711,2022-05-29,email911@domain.com,281,default,0
9450,2021-07-12,email2956@domain.es,8141,default,0
2717,2022-06-11,email11713@domain.com,1299,automatic,0
6703,2022-05-06,email4915@domain.it,2252,default,0
5983,2022-01-07,email12424@domain.es,764,automatic,0
9803,2021-08-03,email6164@domain.com,8504,default,0
9687,2022-02-13,email5889@domain.uk,7292,default,0
6807,2022-06-21,email13039@domain.it,8393,default,0
3465,2022-02-28,email10680@domain.es,3086,automatic,0
6514,2021-12-21,email20484@domain.es,7338,default,0
4540,2022-04-12,email12044@domain.com,196,default,0
1076,2021-09-30,email5455@domain.uk,5596,automatic,0
318,2022-01-19,email9994@domain.com,3057,default,0
6601,2021-10-31,email1490@domain.es,4558,default,0
3969,2021-10-14,email11880@domain.it,8299,default,0
8744,2022-01-08,email18977@domain.it,2166,automatic,0
9042,2022-01-26,email6170@domain.com,7164,automatic,0
1081,2022-04-18,email12764@domain.com,4672,default,0
6921,2022-01-19,email9073@domain.it,5834,automatic,0
6451,2021-12-23,email23619@domain.com,6152,automatic,0
9212,2021-11-18,email9782@domain.es,7881,default,0
9142,2022-06-11,email197@domain.it,3200,default,0
4270,2021-11-03,email30789@domain.com,1119,default,0
7189,2021-10-15,email13522@domain.es,5220,default,0
6906,2021-09-09,email6617@domain.com,4612,default,0
2659,2021-09-10,email11512@domain.es,3201,default,0
1194,2021-10-09,email2128@domain.uk,6648,default,1
3980,2021-10-10,email42493@domain.com,8208,default,0
7112,2022-03-15,email18728@domain.com,3818,default,0
8925,2021-08-31,email5200@domain.es,1531,default,0
6582,2021-09-06,email6461@domain.uk,8106,forced,0
8829,2021-07-29,email5543@domain.com,4718,automatic,0
5273,2022-06-11,email2957@domain.it,3802,default,0
1583,2022-01-15,email26810@domain.it,2236,default,0
4935,2022-01-10,email12436@domain.it,1039,default,0
4819,2022-04-06,email7854@domain.com,5998,default,0
6571,2022-05-14,email1238@domain.uk,244,default,0
5586,2021-11-28,email20215@domain.com,1366,default,0
2547,2021-07-27,email709@domain.com,535,default,1
5236,2022-04-23,email10681@domain.uk,1703,default,0
4776,2022-02-17,email16018@domain.es,8436,forced,0
601,2022-02-19,email24353@domain.com,2841,automatic,0
3829,2021-07-30,email4470@domain.uk,8168,forced,0
718,2021-11-04,email7932@domain.it,8321,automatic,0
1256,2021-12-03,email3796@domain.com,1371,default,1
1658,2022-04-04,email2440@domain.uk,6493,forced,0
8087,2021-11-10,email1735@domain.it,3192,default,0
826,2022-03-16,email1887@domain.uk,1887,default,0
3846,2022-04-01,email29249@domain.com,4343,automatic,1
3768,2021-10-04,email2220@domain.com,6814,automatic,0
2048,2021-12-04,email4850@domain.com,1980,default,0
8071,2022-04-14,email10484@domain.uk,4421,forced,0
5978,2022-03-16,email4130@domain.es,7344,automatic,0
9267,2021-12-08,email1877@domain.uk,1705,default,0
6602,2021-09-30,email8774@domain.es,4558,default,0
7456,2021-09-08,email6219@domain.com,7204,automatic,0
1420,2022-01-16,email12780@domain.com,3600,default,0
6113,2022-04-04,email25052@domain.es,2544,automatic,0
5911,2022-05-25,email20049@domain.com,3954,automatic,0
481,2021-10-18,email2478@domain.es,1154,default,0
6063,2022-06-21,email2866@domain.it,121,default,0
2067,2022-05-20,email5606@domain.com,2079,forced,0
1773,2021-12-01,email1958@domain.it,7274,default,1
277,2022-03-08,email29321@domain.uk,7989,automatic,1
7685,2022-03-24,email4898@domain.it,4656,default,0
4951,2021-07-09,email9061@domain.it,940,default,0
5223,2021-08-01,email34624@domain.uk,3888,default,0
5086,2021-08-25,email1796@domain.com,6718,automatic,0
2310,2021-09-17,email4835@domain.com,4117,default,0
3071,2022-04-07,email28660@domain.uk,3707,forced,0
2729,2021-11-18,email2705@domain.it,4163,default,0
8836,2021-07-28,email2302@domain.com,5239,default,0
1797,2022-04-07,email10843@domain.uk,7269,automatic,0
2883,2021-09-30,email16462@domain.it,2193,default,0
6742,2021-07-13,email8208@domain.it,254,default,0
4383,2022-01-16,email5232@domain.com,3950,default,0
6131,2022-06-01,email6520@domain.com,8049,automatic,0
6515,2021-10-27,email507@domain.com,1320,forced,0
759,2022-04-08,email7733@domain.it,583,default,0
3705,2021-11-17,email12007@domain.it,3410,default,0
2611,2021-09-09,email8349@domain.it,4248,default,1
4203,2021-08-21,email10247@domain.it,6174,automatic,0
2249,2022-04-06,email4666@domain.com,1189,default,0
3190,2021-11-08,email19214@domain.it,414,default,0
3659,2021-08-25,email179@domain.com,6885,forced,0
9101,2021-08-15,email14929@domain.uk,3235,default,0
9226,2022-03-11,email21907@domain.it,5261,automatic,0
9126,2021-12-22,email8243@domain.com,5243,default,0
6603,2021-12-12,email4023@domain.it,4865,default,0
2795,2022-03-15,email22997@domain.es,2259,automatic,0
2001,2022-03-05,email7271@domain.com,6344,default,0
8208,2021-08-21,email526@domain.com,8623,default,0
5278,2021-07-21,email9696@domain.com,7199,default,0
4399,2022-06-04,email40420@domain.com,2709,default,0
2920,2021-10-09,email2604@domain.com,5265,default,0
2984,2021-12-04,email12874@domain.it,1929,default,0
6296,2022-03-03,email1097@domain.it,2372,default,1
7877,2022-03-10,email29840@domain.uk,6856,default,0
9664,2021-12-28,email2739@domain.com,5254,automatic,0
1854,2021-10-22,email1905@domain.com,3498,default,0
5927,2021-08-15,email10286@domain.uk,4246,default,0
1293,2022-05-05,email4101@domain.it,2935,default,0
3784,2022-01-29,email22671@domain.it,1260,default,0
8739,2021-09-15,email8926@domain.com,7209,automatic,0
8778,2022-04-06,email1264@domain.it,2228,default,1
6944,2022-02-24,email5447@domain.com,4530,automatic,0
7662,2021-09-29,email4872@domain.com,5297,default,0
7936,2022-03-07,email5113@domain.uk,8249,automatic,0
4035,2021-08-01,email909@domain.com,500,default,0
5868,2022-03-04,email29521@domain.com,4089,default,0
8379,2022-06-19,email1397@domain.com,4080,automatic,1
7750,2021-10-13,email18823@domain.com,1605,automatic,0
9320,2022-06-20,email14035@domain.com,1866,automatic,0
8636,2022-03-07,email5470@domain.com,2415,default,1
5564,2021-08-27,email8106@domain.es,2306,default,0
9879,2022-03-14,email11914@domain.com,3160,default,0
3441,2022-04-08,email840@domain.com,7693,default,0
9398,2021-07-05,email3438@domain.com,5735,forced,0
7349,2022-04-20,email10961@domain.it,1498,default,0
2739,2021-08-22,email6778@domain.com,1777,automatic,0
4351,2021-07-31,email2363@domain.es,7513,default,0
9807,2021-12-21,email34150@domain.com,4119,default,0
978,2021-10-25,email859@domain.it,7459,default,0
2849,2021-11-11,email8299@domain.it,3491,forced,0
1815,2022-02-03,email3460@domain.it,6023,default,0
977,2022-04-29,email19315@domain.com,962,default,0
8689,2022-05-10,email27534@domain.com,224,default,1
1274,2021-12-06,email1426@domain.es,8122,default,0
4082,2022-01-07,email3534@domain.it,379,default,1
1976,2021-12-24,email4241@domain.it,8423,default,0
9387,2021-10-28,email31191@domain.com,5635,forced,0
6280,2021-09-08,email14916@domain.com,14,default,0
5392,2022-03-11,email5854@domain.es,3962,automatic,0
5901,2021-12-12,email703@domain.uk,8521,forced,0
673,2022-01-16,email9563@domain.uk,2726,default,0
761,2022-04-05,email11965@domain.it,583,default,0
4286,2021-08-23,email327@domain.it,7457,default,0
3262,2021-07-19,email370@domain.com,6404,automatic,0
8151,2022-06-16,email13305@domain.uk,4559,default,0
4549,2021-10-22,email15290@domain.it,1805,default,0
9242,2022-04-12,email7067@domain.com,117,default,1
7387,2021-10-22,email5847@domain.com,8200,automatic,0
295,2021-07-25,email10128@domain.com,4762,default,1
4535,2022-04-27,email12640@domain.it,1279,default,0
5009,2021-08-22,email1727@domain.com,5866,automatic,0
41,2022-03-03,email4@domain.com,544,default,0
9968,2022-02-02,email6142@domain.com,3789,default,0
1631,2022-02-26,email6442@domain.it,318,default,0
287,2022-04-11,email9683@domain.uk,626,automatic,0
9596,2021-09-15,email2348@domain.uk,5758,default,0
6023,2021-09-04,email144@domain.es,6294,default,0
1216,2021-12-15,email5403@domain.es,8439,default,0
8228,2022-06-08,email4289@domain.com,2355,default,0
6984,2022-06-01,email22374@domain.uk,6903,forced,0
2741,2021-09-20,email10668@domain.com,4238,automatic,0
7198,2021-10-29,email4880@domain.uk,2725,automatic,0
4614,2021-09-13,email2289@domain.com,3073,default,0
3513,2022-04-06,email15836@domain.it,637,default,0
6426,2022-01-14,email856@domain.es,4218,automatic,0
3654,2021-07-05,email1696@domain.uk,2497,default,1
2528,2021-07-04,email19175@domain.com,623,default,0
9741,2022-01-05,email1212@domain.uk,883,default,0
8548,2022-04-01,email7460@domain.com,904,default,0
7656,2021-10-07,email6352@domain.it,2456,automatic,0
3761,2022-01-26,email5587@domain.it,1923,automatic,0
9966,2022-02-03,email3182@domain.it,658,default,1
2096,2021-09-17,email27304@domain.it,5650,default,0
6546,2021-08-01,email5881@domain.it,5574,default,0
4756,2021-08-10,email10569@domain.com,5598,default,0
6337,2021-10-17,email8125@domain.uk,6140,forced,0
8371,2022-03-28,email5891@domain.it,7042,default,0
8644,2022-03-24,email22662@domain.es,5835,default,0
2296,2022-04-01,email23929@domain.it,7767,default,0
2475,2022-03-09,email14692@domain.com,6717,default,0
9216,2021-07-07,email16745@domain.it,397,default,0
6064,2021-08-10,email2997@domain.uk,642,default,0
7340,2022-05-09,email472@domain.uk,7700,default,0
2718,2022-01-07,email3203@domain.com,3808,default,0
2680,2022-06-15,email2151@domain.es,4223,forced,1
3739,2022-03-16,email2154@domain.it,2908,default,0
9362,2022-04-06,email31164@domain.com,3135,forced,0
6408,2022-03-28,email3155@domain.it,3896,default,0
4094,2021-12-22,email23036@domain.uk,8615,default,0
4780,2021-10-28,email12986@domain.com,3054,default,0
3540,2022-04-08,email14428@domain.it,76,default,0
5638,2022-03-16,email21705@domain.es,8336,forced,0
8569,2021-12-05,email5628@domain.com,4706,forced,0
8918,2021-07-20,email15013@domain.it,4856,default,0
9423,2021-08-01,email27814@domain.it,2911,default,0
2015,2022-01-06,email1064@domain.com,6361,automatic,0
5762,2022-06-14,email1488@domain.com,767,default,0
5588,2021-08-16,email160@domain.com,7797,default,0
6512,2021-07-19,email13748@domain.es,6952,default,0
8783,2021-10-06,email3557@domain.com,6236,default,0
4333,2022-05-11,email2425@domain.com,1623,default,0
6065,2022-05-16,email11239@domain.com,1148,default,0
7607,2021-07-17,email5379@domain.it,4758,default,0
6876,2022-01-24,email18537@domain.com,8452,default,0
1261,2021-12-07,email5678@domain.it,5343,forced,0
3816,2022-03-22,email7679@domain.com,228,automatic,0
1960,2021-08-27,email9040@domain.it,2410,default,0
3025,2021-08-04,email4225@domain.es,1224,default,0
9722,2021-11-17,email10198@domain.com,5895,default,0
608,2021-08-31,email909@domain.com,3248,default,0
120,2021-07-25,email614@domain.com,3735,default,0
6043,2022-06-27,email10373@domain.com,7945,default,0
1891,2022-06-13,email3509@domain.it,2128,default,0
7350,2021-07-11,email39@domain.it,3174,default,0
2627,2021-09-30,email9408@domain.uk,7385,automatic,0
1259,2022-03-17,email1141@domain.com,2807,automatic,1
9498,2022-04-12,email8240@domain.com,7796,forced,0
6359,2022-04-26,email2761@domain.uk,4534,default,0
5929,2022-04-04,email2713@domain.es,5701,automatic,0
8720,2021-09-30,email4703@domain.es,4726,default,0
7909,2021-12-09,email2370@domain.com,6854,automatic,0
9632,2021-09-06,email8347@domain.it,311,default,0
4624,2022-03-02,email6373@domain.it,2868,default,0
5662,2021-10-28,email23019@domain.es,1997,automatic,0
8685,2022-04-23,email550@domain.com,6040,default,0
9465,2022-06-23,email7894@domain.uk,958,default,0
2982,2021-09-23,email1192@domain.com,1064,default,1
6509,2021-08-09,email20581@domain.it,2876,automatic,0
9911,2022-03-28,email17906@domain.uk,6354,forced,0
5263,2022-02-25,email3169@domain.com,3158,default,0
1156,2021-10-17,email22791@domain.es,5562,default,0
246,2022-01-01,email23778@domain.it,1907,forced,0
5616,2021-07-23,email670@domain.uk,6599,automatic,0
1268,2021-09-30,email12451@domain.com,1494,default,0
5642,2021-11-06,email4027@domain.com,1222,default,0
2215,2021-10-13,email7434@domain.es,699,automatic,0
455,2021-07-17,email9923@domain.uk,7206,default,0
3714,2022-01-20,email4956@domain.it,775,automatic,1
4449,2021-09-12,email57@domain.it,4960,default,0
8197,2022-04-18,email49851@domain.com,357,automatic,0
4803,2021-11-14,email21130@domain.it,3643,default,0
5567,2021-11-11,email9486@domain.com,1030,default,0
1010,2022-04-08,email2280@domain.it,2930,default,0
1507,2022-03-10,email4507@domain.it,3116,automatic,0
3833,2022-05-02,email26963@domain.it,3741,default,0
18,2021-07-23,email31786@domain.it,4874,default,0
7221,2021-09-29,email2074@domain.com,4337,default,0
7397,2021-09-10,email3902@domain.com,5997,default,1
6153,2021-11-01,email32842@domain.uk,5096,default,0
1045,2022-04-07,email10134@domain.uk,2609,default,0
7192,2022-04-19,email4947@domain.uk,3931,default,0
1927,2022-02-12,email2217@domain.com,3446,automatic,0
1844,2022-06-02,email15037@domain.com,3429,default,0
5414,2021-07-18,email12050@domain.com,3266,default,0
5734,2021-07-21,email5572@domain.com,1496,automatic,0
5327,2022-06-02,email1723@domain.com,7401,automatic,0
6613,2022-06-15,email14464@domain.com,3902,default,0
8287,2021-08-02,email4437@domain.it,2812,default,0
2166,2021-09-24,email2986@domain.es,4203,default,0
2303,2021-11-13,email449@domain.com,341,default,0
5444,2022-05-22,email2870@domain.it,8178,default,0
6667,2022-05-29,email5582@domain.it,3056,default,0
338,2021-11-30,email4568@domain.com,1452,default,0
689,2021-07-08,email11360@domain.com,798,default,0
3443,2021-09-15,email12761@domain.es,8282,automatic,0
402,2021-08-12,email4304@domain.com,5006,default,0
6763,2022-04-16,email282@domain.com,4401,default,0
3216,2021-12-22,email3781@domain.com,3032,default,0
9080,2022-04-06,email3071@domain.uk,6899,default,0
8281,2022-06-22,email5696@domain.it,8137,default,0
8866,2021-07-14,email10025@domain.com,7882,default,0
7133,2022-06-09,email2636@domain.com,6358,automatic,0
430,2022-03-27,email4801@domain.com,8378,automatic,0
6371,2022-03-26,email10148@domain.it,8114,automatic,0
6843,2021-09-11,email29@domain.uk,3352,automatic,0
1939,2021-09-06,email43568@domain.it,4307,default,0
6401,2022-04-20,email1052@domain.com,2449,default,0
5603,2021-12-08,email6824@domain.com,8003,automatic,0
3979,2021-10-06,email3262@domain.it,3879,default,0
8048,2021-08-27,email21183@domain.com,1701,default,0
2877,2022-05-08,email1789@domain.com,957,forced,0
4241,2022-06-21,email10670@domain.it,909,default,0
5366,2022-01-23,email2638@domain.com,5588,default,0
2660,2022-03-16,email747@domain.es,7273,default,0
7916,2021-10-20,email21534@domain.com,3507,automatic,0
6369,2022-04-06,email2292@domain.es,5859,default,0
3523,2021-10-28,email21506@domain.it,7587,default,0
342,2022-03-03,email512@domain.es,1827,automatic,1
5578,2021-08-08,email16080@domain.es,2149,default,0
2833,2022-02-28,email11776@domain.it,938,default,0
1502,2021-09-13,email2297@domain.uk,2423,forced,0
4568,2022-04-06,email27130@domain.uk,4264,default,0
2017,2021-12-13,email6170@domain.it,4165,default,0
666,2022-05-06,email1457@domain.com,848,default,0
8975,2021-12-07,email7154@domain.it,2732,forced,1
5719,2022-01-13,email2022@domain.com,4863,default,0
2790,2022-04-21,email661@domain.com,2146,default,0
1869,2022-03-25,email19100@domain.com,6741,default,0
583,2021-08-11,email2279@domain.uk,7719,default,0
471,2022-04-08,email27589@domain.it,6255,default,0
1228,2021-11-03,email15899@domain.com,362,default,0
2442,2021-12-22,email787@domain.it,2627,default,0
6100,2021-07-09,email17416@domain.com,6327,default,0
3655,2021-07-25,email15213@domain.uk,2497,default,0
2384,2022-01-09,email1411@domain.es,3759,default,0
8296,2021-08-17,email28727@domain.es,4748,default,1
7649,2021-11-30,email5776@domain.com,166,default,0
3637,2022-06-30,email17478@domain.com,1477,default,0
1613,2021-12-07,email5313@domain.com,273,forced,0
6635,2022-05-07,email647@domain.it,3483,default,0
9108,2021-09-29,email12765@domain.es,1449,forced,0
7884,2022-01-16,email5818@domain.it,7100,default,0
5861,2022-03-20,email25524@domain.es,3421,forced,0
3737,2021-12-07,email4878@domain.it,4548,default,0
1187,2021-10-19,email21620@domain.com,7289,default,0
9676,2021-12-16,email336@domain.it,6677,default,0
9123,2021-07-26,email8526@domain.it,1916,automatic,0
691,2021-07-20,email6723@domain.com,7181,default,0
8024,2021-07-22,email4138@domain.it,4539,forced,0
2466,2021-07-05,email5061@domain.com,8193,default,0
2927,2021-12-18,email8402@domain.com,2010,default,0
5601,2021-09-01,email11945@domain.com,3381,default,0
2738,2021-08-22,email842@domain.com,1777,automatic,0
4367,2021-09-03,email34570@domain.uk,2861,default,0
3551,2021-11-06,email176@domain.es,672,forced,0
1754,2021-08-24,email5316@domain.com,492,default,0
5061,2021-08-17,email4342@domain.it,4679,default,0
1362,2022-01-03,email463@domain.uk,5171,default,0
2507,2022-03-23,email1509@domain.it,1955,forced,0
1597,2022-05-24,email283@domain.uk,2082,default,0
6853,2022-01-07,email31594@domain.es,1808,automatic,0
2655,2022-03-15,email2948@domain.it,7615,default,0
2265,2022-04-06,email26147@domain.com,6730,default,0
5038,2022-04-08,email1690@domain.es,713,automatic,0
8853,2021-10-28,email310@domain.uk,8298,default,0
7869,2021-09-12,email7654@domain.uk,3927,forced,1
5896,2021-10-14,email15873@domain.it,1266,forced,0
2025,2021-12-11,email4222@domain.com,8188,default,1
62,2021-08-10,email35491@domain.com,2095,default,0
6152,2021-07-17,email655@domain.com,1236,default,0
5733,2021-12-16,email3160@domain.it,1241,forced,1
6532,2021-12-01,email1351@domain.it,1315,automatic,0
6241,2021-12-26,email1135@domain.it,4835,default,1
9726,2021-10-03,email11588@domain.com,1993,automatic,0
8241,2021-11-21,email3342@domain.it,323,automatic,0
7202,2021-12-27,email8074@domain.com,2642,automatic,0
2562,2022-02-27,email47@domain.com,2821,forced,0
1460,2021-08-09,email6592@domain.it,6348,default,0
5810,2022-01-20,email9659@domain.com,6310,default,0
9221,2022-06-15,email7154@domain.uk,6592,forced,0
6476,2022-04-30,email8649@domain.it,7883,automatic,0
1594,2021-12-19,email3619@domain.it,6487,default,0
7562,2022-04-07,email5277@domain.it,5529,forced,1
6007,2021-11-23,email3541@domain.it,3746,default,0
3272,2022-04-21,email4989@domain.uk,825,default,0
4888,2022-01-12,email11129@domain.com,4033,automatic,0
6922,2021-10-12,email3067@domain.com,8639,default,0
8479,2022-01-23,email70582@domain.com,2516,default,0
1766,2021-11-29,email4351@domain.com,7827,automatic,0
4815,2021-12-01,email720@domain.com,3558,default,0
2484,2021-09-02,email9024@domain.com,863,default,0
1884,2021-10-22,email2707@domain.it,2616,default,0
3042,2022-04-08,email21373@domain.it,4298,default,0
5516,2022-04-26,email1246@domain.com,8642,default,0
196,2022-02-28,email970@domain.com,182,automatic,0
4976,2021-09-28,email14286@domain.it,4647,automatic,0
6281,2022-05-23,email18769@domain.it,6774,default,0
9097,2021-10-06,email23365@domain.es,8251,default,0
9935,2021-11-11,email4270@domain.com,7278,default,0
5729,2022-05-21,email14157@domain.it,4368,default,0
2057,2021-10-13,email2272@domain.uk,1794,automatic,0
6328,2021-11-10,email39236@domain.com,3905,automatic,1
7833,2022-06-01,email14461@domain.com,1244,automatic,0
4328,2021-08-17,email5105@domain.it,3363,default,0
